anime_id,Name,Score,Genres,Type,Episodes,Aired,Source,Rank,Popularity,Members
4709,Aesop's World,5.66,UNKNOWN,TV,26,"Apr 5, 1999 to Dec 31, 1999",Unknown,10217,13979,656
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,6.53,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",Special,1,"Aug 24, 2007",Original,6191,6820,7443
4713,Heart no Kuni no Alice: Wonderful Wonder World,6.02,"Fantasy, Romance",Movie,1,"Jul 30, 2011",Visual novel,8743,3735,31188
4714,The Rapeman,6.23,Hentai,OVA,2,"Oct 28, 1994",Manga,UNKNOWN,6848,7353
4715,Shigofumi: Sore kara,7.32,"Drama, Fantasy, Suspense",Special,1,"Sep 26, 2008",Original,2441,4900,17012
4717,Chijoku Kankin,5.42,Hentai,OVA,1,"Sep 21, 2001",Unknown,UNKNOWN,10344,2222
4718,AIKa: Special Trial,5.61,Ecchi,OVA,1,"May 25, 1998",Original,10398,6748,7676
4719,Queen's Blade: Rurou no Senshi,6.13,"Action, Adventure, Fantasy, Ecchi",TV,12,"Apr 2, 2009 to Jun 18, 2009",Other,8208,1979,96669
4720,White Album,6.49,"Drama, Romance",TV,13,"Jan 4, 2009 to Mar 29, 2009",Visual novel,6442,1722,118303
4722,Skip Beat!,8.08,"Comedy, Drama, Romance",TV,25,"Oct 6, 2008 to Mar 30, 2009",Manga,485,855,261344
4723,Seishun Anime Zenshuu,6.48,"Drama, Romance",TV,32,"Apr 25, 1986 to Dec 26, 1986",Other,6495,10631,2031
4725,Ga-Rei: Zero,7.58,"Action, Supernatural, Suspense",TV,12,"Oct 6, 2008 to Dec 22, 2008",Manga,1438,961,233605
4726,Druaga no Tou: The Sword of Uruk,7.19,"Adventure, Fantasy",TV,12,"Jan 9, 2009 to Mar 27, 2009",Game,3086,2339,73754
4729,Natural 2: Duo,5.91,Hentai,OVA,4,"Nov 25, 2001 to Jul 24, 2003",Visual novel,UNKNOWN,10957,1815
4730,Inyoku Tokkyuu Zetsurinou,5.62,Hentai,OVA,1,"Aug 31, 2007",Original,UNKNOWN,7672,5532
4731,Hiiro no Koku,5.07,Hentai,OVA,5,"Sep 18, 1999 to Sep 15, 2000",Manga,UNKNOWN,11248,1624
4732,Grope: Yami no naka no Kotori-tachi,5.87,Hentai,OVA,2,"Dec 21, 2007 to Aug 29, 2008",Visual novel,UNKNOWN,8146,4802
4733,Blue Remains,4.56,"Adventure, Sci-Fi",Movie,1,"Aug 22, 2001",Original,12438,12042,1214
4737,Himitsukessha Taka no Tsume,6.06,Comedy,TV,11,"Apr 6, 2006 to Jun 15, 2006",Original,8555,12074,1202
4742,Papa to Odorou,6.48,Comedy,TV,16,"Jul 5, 1999 to Jul 24, 1999",Unknown,6487,11770,1340
4744,Akaneiro ni Somaru Saka,6.39,"Comedy, Romance, Ecchi",TV,12,"Oct 3, 2008 to Dec 19, 2008",Visual novel,6906,1436,149334
4752,Vampire Knight Guilty,7.1,"Drama, Mystery, Romance, Supernatural",TV,13,"Oct 7, 2008 to Dec 30, 2008",Manga,3518,606,358820
4756,Hello Harinezumi: Satsui no Ryoubun,6.4,"Drama, Mystery",OVA,1,"Sep 1, 1992",Manga,6898,9135,3352
4760,Kanokon Specials,6.4,Ecchi,Special,12,"Jun 25, 2008 to Nov 21, 2008",Unknown,6904,3673,32206
4761,Tokyo Loop,5.04,"Avant Garde, Comedy",Movie,1,"Dec 23, 2006",Original,11890,10490,2121
4763,Tsuma Shibori,7.08,Hentai,OVA,2,"May 25, 2008 to Sep 25, 2008",Visual novel,UNKNOWN,6214,9366
4765,Gunslinger Girl: Il Teatrino OVA,6.97,"Action, Drama, Sci-Fi",OVA,2,"Oct 24, 2008",Manga,4119,4291,23141
4772,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,7.96,"Comedy, Slice of Life",Special,1,"Jun 25, 2008",Manga,638,4461,21100
4773,Yamato Takeru,6.59,"Action, Adventure, Fantasy, Sci-Fi",TV,37,"Apr 9, 1994 to Dec 24, 1994",Original,5859,10074,2418
4774,Ningyou Tsukai,5.18,Hentai,OVA,1,"May 21, 1996",Game,UNKNOWN,10806,1917
4775,Lunatic Night,5.5,"Comedy, Hentai",OVA,3,"Sep 21, 1996 to Sep 26, 1997",Unknown,UNKNOWN,11182,1663
4782,Mama wa Poyopoyo Saurus ga Osuki,6.51,"Comedy, Slice of Life",TV,52,"Sep 2, 1995 to Aug 31, 1996",Manga,6330,13199,837
4786,Kodomo no Jikan Recap,6.85,"Comedy, Ecchi",OVA,1,"Jul 11, 2008",Manga,4605,5588,12074
4789,ef: A Tale of Melodies.,8,"Drama, Mystery, Romance, Supernatural",TV,12,"Oct 7, 2008 to Dec 23, 2008",Visual novel,586,1352,161997
4790,Zeno: Kagirinaki Ai ni,6.29,Drama,Movie,1,"May 15, 1999",Unknown,7435,13285,819
4792,Pokemon: Pikachu Tankentai,6.54,"Adventure, Comedy, Fantasy",Movie,1,"Jul 17, 1999",Game,6149,4136,25222
4793,Pokemon: Pichu to Pikachu,6.7,"Adventure, Comedy, Fantasy",Movie,1,"Jul 8, 2000",Game,5323,3210,41712
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,6.49,"Adventure, Comedy, Fantasy",Movie,1,"Jul 7, 2001",Game,6429,5052,15532
4795,Pokemon: Pika Pika Hoshizora Camp,6.5,"Adventure, Comedy, Fantasy",Movie,1,"Jul 13, 2002",Game,6410,4640,19362
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,7.08,"Adventure, Fantasy",Special,1,"Apr 4, 2008",Game,3619,5145,14899
4799,Mune Kyun! Heartful Cafe,5.63,Hentai,OVA,2,"Aug 25, 2002 to Oct 25, 2002",Visual novel,UNKNOWN,10269,2273
4800,Huckleberry Finn Monogatari,6.4,Adventure,TV,26,"Aug 26, 1994 to Mar 3, 1995",Novel,6899,10895,1860
4801,Suhoyojeong Michel,6.05,"Adventure, Fantasy",TV,26,"Jun 6, 2003 to Dec 11, 2003",Unknown,8636,13221,835
4802,Kawarazaki-ke no Ichizoku The Animation,5.35,Hentai,OVA,2,"Nov 29, 1996 to Apr 25, 1997",Visual novel,UNKNOWN,10894,1859
4803,Kawarazaki-ke no Ichizoku 2,5.46,Hentai,OVA,4,"Jan 23, 2004 to Aug 27, 2004",Visual novel,UNKNOWN,10666,2004
4804,To Heart 2 AD Plus,6.68,Romance,OVA,2,"Apr 24, 2009 to Oct 7, 2009",Visual novel,5418,7548,5739
4807,Mashin Eiyuuden Wataru 2,6.87,"Adventure, Comedy",TV,46,"Mar 9, 1990 to Mar 8, 1991",Unknown,4531,11768,1339
4808,Hurricane Polymar,6.43,"Action, Adventure, Sci-Fi",TV,26,"Oct 4, 1974 to Mar 8, 1975",Original,6744,10081,2414
4810,Shinzou Ningen Casshern,6.7,"Action, Adventure, Sci-Fi",TV,35,"Oct 2, 1973 to Jun 25, 1974",Original,5329,7327,6220
4811,Ichigo Mashimaro Encore,7.67,"Comedy, Slice of Life",OVA,2,"Jan 23, 2009 to Mar 25, 2009",4-koma manga,1206,4333,22591
4813,Lolita Anime,5.25,Hentai,OVA,6,"Feb 21, 1984 to May 25, 1985",Unknown,UNKNOWN,9427,3049
4814,Junjou Romantica 2,7.71,"Boys Love, Comedy, Drama, Romance",TV,12,"Oct 12, 2008 to Dec 28, 2008",Manga,1117,1260,176245
4816,Gakuen 2,6.23,Hentai,OVA,2,"Jun 29, 2007 to Jun 27, 2008",Visual novel,UNKNOWN,8248,4638
4817,Genzai Byoto,4.97,Hentai,OVA,2,"Jun 22, 1999 to Nov 18, 1999",Manga,UNKNOWN,11881,1282
4818,Houkago Renai Club: Koi no Étude,4.98,Hentai,OVA,2,"Apr 24, 1998 to Aug 21, 1998",Visual novel,UNKNOWN,11240,1626
4819,Nonomura Byouin no Hitobito,5.35,"Mystery, Hentai",OVA,2,"Nov 8, 1996 to Jan 24, 1997",Visual novel,UNKNOWN,11878,1284
4820,Be-yond,5.61,Hentai,OVA,2,"Feb 27, 1998 to May 29, 1998",Visual novel,UNKNOWN,11181,1664
4821,Injuu Kateikyoushi,5.22,Hentai,OVA,1,"Nov 29, 1996",Unknown,UNKNOWN,11548,1451
4822,Pendant,5.01,Erotica,OVA,3,"Aug 21, 1997 to Nov 25, 1998",Unknown,UNKNOWN,13052,880
4823,Youkai Ningen Bem (2006),5.83,"Horror, Supernatural",TV,26,"Jan 4, 2006 to Jul 10, 2006",Original,9582,9129,3364
4824,Isourou Tengoku,5.34,Hentai,OVA,2,"Dec 18, 1996 to Nov 25, 1997",Manga,UNKNOWN,12615,1008
4825,Tenkousei,5.63,Hentai,OVA,4,"Mar 8, 1996 to Jan 24, 1997",Unknown,UNKNOWN,12094,1193
4827,_Summer Specials,5.3,UNKNOWN,Special,2,"Oct 27, 2006 to Jan 26, 2007",Visual novel,11339,9180,3308
4832,Kigurumi Sentai Quiltian,5.08,Hentai,OVA,2,"Jul 26, 1996 to Dec 24, 1996",Unknown,UNKNOWN,12272,1121
4833,Esper Bishoujo Manami,4.11,Hentai,OVA,1,"Jul 27, 2001",Unknown,UNKNOWN,11300,1586
4834,Ecchies,5.39,Hentai,OVA,2,"Jun 23, 1997 to Aug 29, 1997",Unknown,UNKNOWN,11121,1705
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7.5,"Action, Adventure, Fantasy",Movie,1,"Dec 13, 2008",Manga,1702,986,226864
4840,M.E.M.: Yogosareta Junketsu,5.53,Hentai,OVA,2,"Aug 25, 2000 to Oct 27, 2000",Visual novel,UNKNOWN,10574,2063
4841,Doukyuusei (OVA): Climax,5.25,Hentai,OVA,2,"Dec 22, 1995 to Mar 15, 1996",Visual novel,UNKNOWN,10951,1817
4842,Doukyuusei 2 (OVA),5.55,Hentai,OVA,12,"Mar 22, 1996 to Dec 18, 1996",Visual novel,UNKNOWN,10641,2022
4848,Hinadori no Saezuri,5.34,Hentai,OVA,2,"Nov 26, 2000 to Feb 16, 2001",Visual novel,UNKNOWN,11421,1512
4849,Triangle Heart: Sazanami Joshi Ryo,5.34,Hentai,OVA,5,"Aug 28, 2000 to Apr 26, 2002",Visual novel,UNKNOWN,9348,3138
4851,Lupin III: Seven Days Rhapsody,6.94,"Action, Adventure, Comedy",Special,1,"Sep 8, 2006",Unknown,4210,7695,5495
4852,Onna Kyoushi Nijuusan-sai,5.53,Hentai,OVA,2,"Jan 24, 2003 to Jun 27, 2003",Visual novel,UNKNOWN,10547,2079
4853,Tezuka Osamu no Don Dracula,6.02,"Comedy, Horror, Supernatural",TV,8,"Apr 5, 1982 to Apr 26, 1982",Manga,8718,9805,2646
4854,Fuuma no Kojirou: Yasha-hen,6.23,"Action, Fantasy",OVA,6,"Jun 1, 1989 to Aug 2, 1989",Manga,7720,9773,2681
4855,Fuuma no Kojirou: Seiken Sensou-hen,6.25,"Action, Fantasy",OVA,6,"Sep 21, 1990 to Dec 1, 1990",Manga,7652,10982,1799
4856,Fuuma no Kojirou: Fuuma Hanran-hen,6.25,"Action, Fantasy",OVA,1,"Nov 21, 1991",Manga,7653,11528,1459
4866,Pico x CoCo x Chico,4.33,"Boys Love, Hentai",OVA,1,"Oct 9, 2008",Original,UNKNOWN,2520,65327
4867,Seishou Jogangu Alice Doll,5.01,Hentai,OVA,2,"Aug 18, 2000 to Oct 18, 2000",Manga,UNKNOWN,11429,1501
4868,Blind Night,5.49,Hentai,OVA,3,"Nov 22, 2002 to Jul 23, 2004",Unknown,UNKNOWN,10257,2278
4872,Goku Sayonara Zetsubou Sensei,7.81,Comedy,OVA,3,"Oct 17, 2008 to Feb 17, 2009",Manga,904,2564,63327
4874,Pokemon: Pikachu no Fuyuyasumi,6.49,"Adventure, Comedy, Fantasy",OVA,2,"Dec 22, 1998",Game,6430,5206,14380
4876,Hashire Melos (Movie),6.88,"Action, Adventure",Movie,1,"Jun 25, 1992",Novel,4498,7184,6512
4879,Mouryou no Hako,7.15,"Mystery, Supernatural, Suspense",TV,13,"Oct 8, 2008 to Dec 31, 2008",Novel,3281,2626,60703
4884,Tales of the Abyss,7.28,"Adventure, Drama, Fantasy",TV,26,"Oct 3, 2008 to Mar 27, 2009",Game,2598,1690,121044
4886,InuYasha: Kuroi Tessaiga,7.74,"Action, Adventure, Fantasy, Romance",Special,1,"Jul 30, 2008",Manga,1043,3456,36661
4890,Peut-etre Toi,6.3,UNKNOWN,Music,1,"Jul 15, 2006",Original,UNKNOWN,10125,2380
4896,Umineko no Naku Koro ni,7.05,"Horror, Mystery, Supernatural",TV,26,"Jul 2, 2009 to Dec 24, 2009",Visual novel,3784,1048,214620
4898,Kuroshitsuji,7.66,"Action, Comedy, Mystery, Supernatural",TV,24,"Oct 3, 2008 to Mar 27, 2009",Manga,1228,118,1136613
4901,Black Lagoon: Roberta's Blood Trail,8.02,Action,OVA,5,"Jun 27, 2010 to Jun 22, 2011",Manga,563,791,284628
4903,Kyou no 5 no 2 (TV),7.19,"Comedy, Ecchi",TV,13,"Oct 6, 2008 to Dec 29, 2008",Manga,3101,3516,35273
4905,Mach Girl,5.19,Comedy,TV,26,"Sep 13, 2008 to Sep 14, 2009",Unknown,11599,13217,836
4907,Daikyouryuu Jidai,5.71,Sci-Fi,Movie,1,"Jul 10, 1979",Unknown,10042,13065,875
4908,Bihada Ichizoku,5.72,Drama,TV,12,"Oct 7, 2008 to Dec 23, 2008",Original,9997,8172,4782
4910,Pokemon: Pikachu no Wanpaku Island,6.37,"Adventure, Comedy, Fantasy",Special,1,"Aug 1, 2006",Game,7020,6004,10152
4917,Ginga Tansa 2100-nen: Border Planet,6.21,"Adventure, Mystery, Romance, Sci-Fi",Special,1,"Aug 24, 1986",Original,7812,12243,1132
4918,xxxHOLiC Shunmuki,8.04,"Comedy, Drama, Mystery, Supernatural",OVA,2,"Feb 17, 2009 to Jun 23, 2009",Manga,541,2455,68438
4921,Ramayana: The Legend of Prince Rama,8.29,Adventure,Movie,1,"Jan 15, 1993",Other,248,6284,9117
4923,Akai Hayate,5.29,Action,OVA,4,"May 21, 1991 to Nov 21, 1991",Original,11378,10290,2260
4926,Marco: Haha wo Tazunete Sanzenri,7,"Adventure, Drama",Movie,1,"Apr 2, 1999",Unknown,3974,9839,2614
4927,Tomoe ga Yuku!,5.17,"Action, Drama, Romance, Suspense",OVA,2,"Oct 21, 1991 to Jan 21, 1992",Manga,11647,11718,1369
4928,Idol Tenshi Youkoso Youko,6.44,"Comedy, Drama",TV,43,"Apr 2, 1990 to Feb 4, 1991",Original,6670,11212,1645
4929,Next Senki Ehrgeiz,5.34,"Action, Sci-Fi",TV,12,"Oct 2, 1997 to Dec 25, 1997",Original,11264,11100,1712
4933,Muu no Hakugei,6.66,"Action, Fantasy, Sci-Fi",TV,26,"Apr 4, 1980 to Sep 26, 1980",Original,5537,11355,1550
4934,A.F,4.16,"Action, Sci-Fi",Special,1,"Sep 6, 2002",Original,12584,11635,1403
4935,Ikkyuu-san,6.78,Comedy,TV,296,"Oct 15, 1975 to Jun 28, 1982",Unknown,4929,10282,2265
4936,Ninja Hattori-kun,6.91,"Comedy, Slice of Life",TV,694,"Sep 28, 1981 to Dec 25, 1987",Manga,4347,5873,10701
4938,Tsubasa: Shunraiki,8.1,"Action, Adventure, Drama, Fantasy, Romance",OVA,2,"Mar 17, 2009 to May 15, 2009",Unknown,464,2622,60929
4939,Macross Fufonfia,5.5,Comedy,ONA,20,"May 27, 2008 to Oct 8, 2008",Original,10767,9280,3208
4940,Sabaku no Kaizoku! Captain Kuppa,UNKNOWN,"Action, Adventure",TV,26,"Aug 13, 2001 to Feb 11, 2002",Manga,19292,14222,608
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,6.26,Mystery,Special,1,"Dec 5, 2000",Unknown,7569,12635,1001
4943,Yousei Florence,6.39,"Adventure, Fantasy",Movie,1,"Oct 26, 1985",Original,6952,10301,2254
4946,Angel Blade: Ultimate Edition - Tokuteneizou,6.06,"Sci-Fi, Hentai",Special,1,"Jul 9, 2004",Original,UNKNOWN,9669,2798
4948,Shounen Sarutobi Sasuke,5.87,"Adventure, Fantasy",Movie,1,"Dec 25, 1959",Original,9436,10863,1888
4961,Mushrambo (2008),6.35,"Action, Adventure, Fantasy, Sci-Fi",OVA,2,"Sep 21, 2008",Unknown,7144,11055,1743
4962,Rokumon Tengai Mon Colle Knights,6.51,"Adventure, Comedy, Fantasy",TV,51,"Jan 10, 2000 to Dec 25, 2000",Card game,6340,8039,4959
4966,Jigazou,4.65,Comedy,Movie,1,jun-88,Original,12362,10074,2415
4967,Choujin Locke: Mirror Ring,5.4,"Action, Sci-Fi",OVA,1,"Dec 22, 2000",Manga,11073,12532,1030
4970,Afro Samurai: Resurrection,7.34,"Action, Adventure",Movie,1,"Jan 25, 2009",Original,2310,1910,101624
4975,ChäoS;HEAd,6.31,"Mystery, Sci-Fi, Supernatural",TV,12,"Oct 9, 2008 to Dec 25, 2008",Visual novel,7354,798,282487
4981,Casshern Sins,7.51,"Action, Adventure, Drama, Sci-Fi",TV,24,"Oct 2, 2008 to Mar 16, 2009",Other,1689,1363,159444
4983,Hells,6.86,"Adventure, Comedy, Horror",Movie,1,"Oct 18, 2008",Manga,4580,3785,30406
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,7.87,"Action, Comedy, Drama, Sci-Fi",Movie,1,"Jan 23, 2010",Original,777,3780,30491
4991,Wakakusa Monogatari,6.08,Slice of Life,Special,1,"May 3, 1980",Novel,8449,12046,1212
4997,Mahoromatic 2 End Year Special,6.94,"Comedy, Romance, Sci-Fi, Ecchi",Special,1,"Dec 21, 2002",Manga,4210,7428,6000
4999,Asu no Yoichi!,6.7,"Comedy, Romance, Ecchi",TV,12,"Jan 9, 2009 to Mar 27, 2009",Manga,5342,1105,202947
5002,Bari Bari Densetsu,6.38,"Action, Drama",OVA,2,"May 10, 1986 to Dec 16, 1986",Manga,6967,11565,1441
5005,Tentai Senshi Sunred,7.74,Comedy,TV,26,"Oct 3, 2008 to Mar 28, 2009",Manga,1054,4389,21919
5006,Nagagutsu Sanjuushi,6.01,"Adventure, Fantasy",Movie,1,"Mar 18, 1972",Original,8776,11679,1382
5013,Juugo Shounen Hyouryuuki,5.87,"Adventure, Drama",Special,1,"Aug 22, 1982",Novel,9414,13083,871
5014,Sango Shou Densetsu: Aoi Umi no Elfie,6.53,"Adventure, Sci-Fi",Movie,1,"May 19, 1986",Unknown,6219,10878,1873
5016,Fluximation,6.39,UNKNOWN,Music,14,"Sep 20, 2005",Unknown,UNKNOWN,8815,3747
5017,Yume no Kakera,4.97,UNKNOWN,Music,1,"Jan 3, 2006",Unknown,UNKNOWN,11931,1260
5018,Piroppo,5.17,Comedy,TV,23,"Oct 11, 2001 to Mar 21, 2002",Other,11643,13530,765
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,6.96,"Action, Adventure, Comedy, Mystery",Special,1,"Jul 25, 2008",Unknown,4142,7775,5382
5020,Zettai Shougeki: Platonic Heart,4.59,"Action, Ecchi",OVA,5,"Oct 29, 2008 to Feb 25, 2009",Original,12423,4922,16783
5022,Toushi Gordian,6.43,"Action, Sci-Fi",TV,73,"Oct 7, 1979 to Feb 22, 1981",Original,6720,12317,1105
5023,Ninpuu Kamui Gaiden,6.97,"Action, Adventure",TV,26,"Apr 6, 1969 to Sep 28, 1969",Manga,4093,10501,2116
5025,Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,5.16,"Action, Comedy, Girls Love, Ecchi",OVA,1,"May 24, 1994",Manga,11659,6845,7362
5027,Stitch!,6.04,"Adventure, Comedy",TV,25,"Oct 8, 2008 to Mar 25, 2009",Other,8651,7361,6142
5028,Major S5,8.4,Sports,TV,25,"Jan 10, 2009 to Jun 27, 2009",Manga,175,2442,68897
5029,Major Movie: Yuujou no Winning Shot,7.96,"Action, Sports",Movie,1,"Dec 13, 2008",Manga,632,4569,20034
5030,Maria†Holic,7.01,"Comedy, Girls Love",TV,12,"Jan 4, 2009 to Mar 22, 2009",Manga,3952,1278,173112
5031,Cobra The Animation: Time Drive,6.83,"Action, Adventure, Sci-Fi",OVA,2,"Apr 24, 2009 to Jun 26, 2009",Manga,4703,8424,4364
5032,Cobra The Animation,7.06,"Action, Adventure, Sci-Fi",TV,13,"Jan 2, 2010 to Mar 27, 2010",Manga,3723,6359,8835
5034,Shikabane Hime: Kuro,7.27,"Action, Horror, Supernatural",TV,12,"Jan 1, 2009 to Mar 26, 2009",Manga,2671,2312,75324
5036,Hurricane Live! 2033,6.54,UNKNOWN,Special,5,"Jun 27, 1990",Unknown,6126,10301,2256
5037,Terra e... (TV) Specials,6.63,"Adventure, Drama, Sci-Fi",Special,3,2007 to 2008,Unknown,5704,9640,2835
5039,Kurozuka,6.87,"Action, Drama, Horror, Romance, Sci-Fi",TV,12,"Oct 7, 2008 to Dec 23, 2008",Manga,4528,1995,94926
5040,One Outs,8.33,Sports,TV,25,"Oct 8, 2008 to Apr 1, 2009",Manga,217,979,229196
5041,Guin Saga,7.16,"Adventure, Fantasy",TV,26,"Apr 5, 2009 to Sep 27, 2009",Light novel,3234,3158,42950
5042,Kiss x Sis,6.83,"Comedy, Romance, Ecchi",OVA,12,"Dec 22, 2008 to Apr 6, 2015",Manga,4721,689,319937
5043,Hurricane Live! 2032,6.65,UNKNOWN,Special,6,"Apr 24, 1988",Unknown,5594,10124,2383
5045,"Kamen no Maid Guy: Ano Natsu, Ichiban Yutaka na Chichi.",6.8,"Action, Comedy, Ecchi",OVA,1,"Dec 22, 2008",Unknown,4850,6273,9158
5049,Onmyouji: Youen Emaki,5.53,"Supernatural, Hentai",OVA,2,"Sep 25, 2003 to Dec 25, 2003",Original,UNKNOWN,10158,2352
5051,Macross XX,5.29,Action,Special,1,"Aug 25, 2002",Original,11360,9337,3150
5052,Eightman,5.98,"Action, Drama, Sci-Fi",TV,56,"Nov 7, 1963 to Dec 24, 1964",Manga,8946,10884,1868
5053,Ai City,5.68,"Action, Sci-Fi",Movie,1,"Jul 26, 1986",Manga,10150,7163,6557
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,6.43,Hentai,OVA,2,"Apr 25, 2008 to May 27, 2008",Manga,UNKNOWN,8511,4236
5056,Penguin Musume♥Heart Special,6.27,"Comedy, Slice of Life, Ecchi",Special,1,"Aug 1, 2008",Manga,7555,8988,3537
5060,Hetalia Axis Powers,7.27,Comedy,ONA,52,"Jan 24, 2009 to Mar 5, 2010",Web manga,2699,893,251215
5065,Detroit Metal City: Birth of the Metal Devil,7.29,"Comedy, Romance",Special,1,"Jul 11, 2008",Manga,2554,4253,23611
5070,Beast Wars Second Chou Seimeitai Transformers,6.34,"Action, Sci-Fi",TV,43,"Apr 1, 1998 to Jan 27, 1999",Other,7182,9723,2725
5071,Croket!,6.89,"Action, Adventure, Comedy, Fantasy",TV,104,"Apr 7, 2003 to Mar 27, 2005",Manga,4422,12019,1223
5072,Dragonaut: The Resonance - Kotou - Tozasareta Kyousou,6.79,"Action, Romance, Sci-Fi",Special,1,"Sep 24, 2008",Original,4904,6187,9456
5074,Tetsuwan Birdy Decode:02,7.71,"Action, Comedy, Sci-Fi",TV,12,"Jan 10, 2009 to Mar 28, 2009",Manga,1130,2884,50846
5075,Yuusha Keisatsu J-Decker,7.39,"Action, Adventure, Sci-Fi",TV,48,"Feb 5, 1994 to Jan 28, 1995",Original,2117,8871,3674
5079,Kurokami The Animation,7.13,Action,TV,23,"Jan 9, 2009 to Jun 19, 2009",Manga,3406,1713,118946
5080,Quiz Magic Academy: The Original Animation,6.06,"Action, Comedy, Fantasy",OVA,1,"Sep 12, 2008",Game,8577,5972,10296
5081,Bakemonogatari,8.33,"Mystery, Romance, Supernatural",TV,15,"Jul 3, 2009 to Jun 25, 2010",Light novel,222,87,1355489
5082,Battle Spirits: Shounen Toppa Bashin,6.33,UNKNOWN,TV,50,"Sep 7, 2008 to Sep 6, 2009",Card game,7194,8977,3546
5084,Mai Mai Shinko to Sennen no Mahou,7.2,"Adventure, Award Winning, Drama",Movie,1,"Aug 15, 2009",Novel,3032,5086,15243
5085,Nakedyouth,5.68,"Boys Love, Romance, Slice of Life, Sports",ONA,1,2006,Original,10133,6703,7789
5088,Fabre-sensei wa Meitantei,6.53,Mystery,TV,26,"Apr 11, 2000 to Oct 17, 2000",Book,6192,13002,893
5089,Noramimi 2,UNKNOWN,Comedy,TV,13,"Oct 1, 2008 to Dec 17, 2008",Manga,18581,15464,439
5090,Techno Police 21C,5.36,"Action, Sci-Fi",Movie,1,"Aug 7, 1982",Original,11183,11287,1594
5091,Manga Sarutobi Sasuke,7.15,"Adventure, Comedy, Supernatural",TV,24,"Oct 9, 1979 to Apr 15, 1980",Unknown,3280,10925,1836
5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,7.44,"Adventure, Comedy, Fantasy",Movie,1,"Mar 8, 2008",Unknown,1902,5868,10718
5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,7.1,Hentai,OVA,2,"Sep 26, 2008 to Dec 26, 2008",Manga,UNKNOWN,5160,14757
5098,Andersen Monogatari,5.62,"Drama, Fantasy",Movie,1,"Mar 19, 1968",Unknown,10387,12386,1078
5101,Doutei Kawaiya,4.99,Erotica,ONA,1,2003,Original,UNKNOWN,11505,1469
5104,Andes Shounen Pepero no Bouken,6.56,Adventure,TV,26,"Oct 6, 1975 to Mar 29, 1976",Unknown,6015,12183,1157
5107,Balthus: Tia no Kagayaki,5.02,"Action, Romance, Hentai",OVA,1,"May 25, 1988",Original,UNKNOWN,10153,2358
5108,Ryuusei Tenshi Primaveil,5.06,Hentai,OVA,1,"Feb 24, 2006",Visual novel,UNKNOWN,11629,1405
5109,Osananajimi to Doukyuusei,5.72,Hentai,OVA,2,"Jul 25, 2008 to Nov 28, 2008",Original,UNKNOWN,8943,3584
5112,Akikan!,6.12,"Comedy, Fantasy, Romance, Ecchi",TV,12,"Jan 4, 2009 to Mar 29, 2009",Light novel,8248,1682,121846
5114,Fullmetal Alchemist: Brotherhood,9.1,"Action, Adventure, Drama, Fantasy",TV,64,"Apr 5, 2009 to Jul 4, 2010",Manga,1,3,3176556
5116,Candy Boy Episode: EX01 - Mirai Yohouzu,6.76,"Girls Love, Slice of Life",OVA,1,"Aug 13, 2008",Original,5047,4045,26351
5117,Kokudo Ou,5.76,"Fantasy, Hentai",OVA,5,"Nov 28, 2000 to Jun 18, 2002",Visual novel,UNKNOWN,10963,1811
5118,Suzumiya Haruhi-chan no Yuuutsu,7.46,Comedy,ONA,25,"Feb 14, 2009 to May 8, 2009",4-koma manga,1829,1970,97533
5129,Jikuu Boukenki Zentrix,6.18,"Adventure, Sci-Fi",TV,26,"Apr 5, 2003 to Sep 27, 2003",Original,7983,12218,1141
5131,Groizer X,6.14,Sci-Fi,TV,36,"Jul 1, 1976 to Mar 31, 1977",Unknown,8164,12457,1053
5132,Let's Nupu Nupu,6.17,"Comedy, Ecchi",TV,16,"Oct 5, 1998 to Nov 2, 1998",4-koma manga,8036,6954,7092
5133,100-man-nen Chikyuu no Tabi: Bander Book,6.1,Sci-Fi,Special,1,"Aug 27, 1978",Original,8364,11219,1639
5136,Flag Director's Edition: Issenman no Kufura no Kiroku,6.58,Action,OVA,1,"Aug 8, 2007",Original,5951,11011,1774
5140,Karaoke Senshi Mike-tarou,6.8,UNKNOWN,TV,20,"Apr 4, 1994 to Mar 11, 1995",Manga,4850,14589,549
5141,Taishou Yakyuu Musume.,7.38,"Comedy, Sports",TV,12,"Jul 3, 2009 to Sep 25, 2009",Light novel,2167,4524,20476
