anime_id,Name,Score,Genres,Type,Episodes,Aired,Source,Rank,Popularity,Members
10547,ARP Backstage Pass: Paradise,5.74,UNKNOWN,Special,1,2020,Other,9927,12100,1193
10548,Majutsushi Orphen Hagure Tabi: Kimluck-hen,6.19,"Action, Adventure, Drama, Fantasy",TV,11,2021,Light novel,7913,3977,27257
10549,Guraburu!,5.75,"Adventure, Fantasy",TV,12,2020,4-koma manga,9884,5318,13723
10550,number24 Recap,6.08,Sports,Special,1,2020,Original,8482,9894,2583
10551,Boku no Hero Academia 5th Season,7.39,Action,TV,25,2021,Manga,2121,125,1095554
10552,Tokyo Mew Mew New ♡,6.61,"Fantasy, Romance, Sci-Fi",TV,12,2022,Manga,5779,3244,40910
10553,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,7.5,Fantasy,Movie,1,2019,Light novel,1720,3434,36998
10554,Tiger & Bunny 2,7.43,"Action, Comedy, Mystery",ONA,13,2022,Original,1942,4460,21108
10555,Wan Sheng Jie,7.89,"Comedy, Supernatural",ONA,12,2020,Web manga,759,4299,22991
10556,Oshougatsuda yo! Pokemon Special!,5.84,"Action, Adventure, Comedy, Fantasy",Special,1,1999,Game,9554,14366,587
10557,Munou na Nana,7.18,"Supernatural, Suspense",TV,13,2020,Manga,3131,717,309011
10558,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,6.72,"Comedy, Fantasy, Ecchi",TV,10,2021,Light novel,5224,559,382816
10559,Wang Gu Shenhua Zhi Tian Xuanzhe,5.81,"Action, Sci-Fi",ONA,12,2020,Original,9635,11519,1468
10560,Puso Ni Comi: Okawari,6.37,Comedy,ONA,26,2020,Web manga,7023,12965,904
10561,Naze Nani Dendrogram,5.52,Fantasy,ONA,20,2019,Unknown,10715,14013,650
10562,Naze Nani Dendrogram Episode 0,5.58,Fantasy,ONA,1,2019,Unknown,10524,14841,514
10563,Kabukichou Sherlock OVA,6.69,"Comedy, Drama, Mystery",OVA,6,2020,Original,5382,7264,6354
10564,Yesterday wo Utatte: Haishin-ban Episode,6.63,"Drama, Romance",ONA,6,2020,Manga,5710,4346,22464
10565,Aria the Crepuscolo,7.77,"Fantasy, Sci-Fi, Slice of Life",Movie,1,2021,Manga,971,5739,11344
10566,Toutotsu ni Egypt Shin,6.58,"Comedy, Fantasy",ONA,10,2020,Other,5933,6875,7270
10567,Alice or Alice Recap,5.37,Slice of Life,Special,1,2018,4-koma manga,11161,14471,567
10568,Hataraku Saibou Black,7.53,"Action, Drama",TV,13,2021,Manga,1612,1046,214708
10569,Genjitsu Shugi Yuusha no Oukoku Saikenki,7.24,"Action, Fantasy, Romance",TV,13,2021,Light novel,2844,613,355162
10570,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,7.33,"Action, Drama, Sci-Fi",Movie,3,2020,Original,2376,9083,3424
10571,Koukaku Kidoutai: SAC_2045 Season 2,6.87,"Action, Mystery, Sci-Fi",ONA,12,2022,Manga,4526,6169,9513
10572,Tenchi Souzou Design-bu,7.15,"Comedy, Fantasy",TV,12,2021,Manga,3301,2326,74698
10573,BanG Dream! Movie: Episode of Roselia - I: Yakusoku,7.7,UNKNOWN,Movie,1,2021,Original,1143,6329,8975
10574,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,8.02,UNKNOWN,Movie,1,2021,Original,562,6790,7562
10575,BanG Dream! Movie: Poppin' Dream!,7.87,UNKNOWN,Movie,1,2022,Mixed media,786,6786,7560
10576,Iwa Kakeru! Sport Climbing Girls,6.48,Sports,TV,12,2020,Web manga,6478,2068,90453
10577,Ze Tian Ji 5th Season,6.89,"Action, Adventure, Fantasy",ONA,12,2020,Novel,4411,10444,2153
10578,Wan Jie Chun Qiu,6.05,"Action, Adventure, Fantasy, Romance",ONA,56,2020,Original,8598,10891,1862
10579,Megami-ryou no Ryoubo-kun.,6.52,"Comedy, Romance, Ecchi",TV,10,2021,Manga,6233,1220,180865
10580,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 4,7.36,"Action, Drama, Sci-Fi",Movie,3,2021,Original,2235,9560,2912
10581,Kyuuketsuki Sugu Shinu,7.26,"Comedy, Supernatural",TV,12,2021,Manga,2730,2167,82864
10582,King's Raid: Ishi wo Tsugumono-tachi,6.02,"Action, Adventure, Fantasy",TV,26,2020,Game,8750,2488,66769
10583,Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,7.01,Sports,ONA,2,2021,Manga,3962,9468,3023
10584,Girl X,4.97,"Comedy, Horror",ONA,5,2019,Original,11997,12752,965
10585,Teienu Theater in Kobe Opening,4.77,UNKNOWN,Special,1,2010,Music,12235,14775,521
10586,Sita Wihayeo,5.96,"Drama, Fantasy, Romance",ONA,1,2020,Web manga,9039,13005,894
10588,Kamiarizuki no Kodomo,6.46,Mystery,Movie,1,2021,Original,6594,4743,18500
10589,Ore dake Haireru Kakushi Dungeon,6.3,"Action, Adventure, Fantasy, Ecchi",TV,12,2021,Light novel,7409,608,357852
10590,Hanyou no Yashahime: Sengoku Otogizoushi,6.7,"Action, Adventure, Fantasy",TV,24,2020,Original,5352,1728,117693
10591,Zuihou de Zhaohuan Shi,6.58,"Action, Adventure, Drama, Fantasy",ONA,12,2022,Web manga,5938,2810,53361
10592,You Yao,6.76,Comedy,ONA,12,2020,Novel,5042,9484,2997
10593,Min Diao Ju Yi Wen Lu,6.49,"Action, Adventure, Supernatural, Suspense",ONA,12,2020,Novel,6422,8325,4525
10594,Juan Siliang,6.95,"Action, Fantasy",ONA,15,2021,Original,4189,10777,1937
10595,Dahua Zhi Shaonian You,5.8,Action,ONA,16,2020,Game,9703,13658,735
10596,Yi Nian Yong Heng,7.79,"Action, Comedy, Fantasy",ONA,52,2020,Novel,934,5177,14621
10597,Kamisama ni Natta Hi,6.78,"Drama, Fantasy",TV,12,2020,Original,4934,905,248170
10598,Shuumatsu no Harem,5.95,"Sci-Fi, Ecchi",TV,11,2022,Manga,9063,927,241387
10599,Super Secret,6.14,"Comedy, Romance, Supernatural",ONA,22,2020,Web manga,8187,12827,941
10600,Kowasugimasu.,4.8,"Comedy, Horror",ONA,1,2018,Original,12204,16538,350
10601,Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo,7.19,"Action, Fantasy",Movie,1,2021,Manga,3086,3657,32413
10602,Minegishi-san wa Ootsu-kun ni Tabesasetai,6.08,"Boys Love, Slice of Life",ONA,4,2020,Web manga,8477,10367,2207
10603,Sema Kuruoshii Ie,5.16,Horror,ONA,1,2019,Original,11672,16713,340
10604,Chou Futsuu Toshi Kashiwa Densetsu,5.17,"Comedy, Fantasy",ONA,10,2016,Original,11652,13876,683
10605,Chou Futsuu Toshi Kashiwa Densetsu Z,5.18,"Comedy, Fantasy",ONA,10,2019,Original,11629,14078,634
10606,Kyoshin to Hyouka no Shiro,5.58,"Drama, Mystery, Supernatural",ONA,4,2020,Original,10521,9273,3221
10607,Yuuki Yuuna wa Yuusha de Aru Churutto!,5.97,"Comedy, Fantasy",TV,12,2021,Game,8999,7041,6847
10608,Kenja no Deshi wo Nanoru Kenja,6.31,"Adventure, Fantasy",TV,12,2022,Light novel,7307,1800,111621
10609,"Gon Movie: Gon, the Little Fox",6.41,Drama,Movie,1,2020,Book,6821,13665,733
10610,Yi Shijie Zhongyao Pu,5.94,"Drama, Fantasy",ONA,40,2020,Manga,9126,13054,880
10611,Shingeki no Kyojin: Chronicle,7.73,"Action, Drama",Movie,1,2020,Manga,1078,2208,81015
10612,Jiang Ziya,7.25,"Action, Adventure, Fantasy",Movie,1,2020,Novel,2786,7117,6675
10613,He Wei Dao x Daojian Shenyu Alicization,6.54,Comedy,ONA,1,2019,Light novel,6124,8683,3963
10614,Bem Movie: Become Human,6.78,"Action, Horror, Supernatural",Movie,1,2020,Original,4917,5916,10563
10615,Pokemon Advanced Generation Planetarium: Tenkuu Kara no Chousen,6.24,"Action, Adventure, Comedy, Fantasy",Movie,1,2004,Game,7693,14349,590
10616,Pokemon Diamond & Pearl Atsumare! Pokemon Planet Center,6.53,"Action, Adventure, Comedy, Fantasy",Movie,1,2006,Game,6214,10734,1963
10617,Pokemon Diamond & Pearl Atsumare! Pokemon Hoshi Matsuri,6.13,"Action, Adventure, Comedy, Fantasy",Movie,1,2008,Game,8204,14160,619
10618,Pokemon Best Wishes! Hikari to Kage no Tenkyuugi,6.13,"Action, Adventure, Comedy, Fantasy",Movie,1,2011,Game,8203,13776,708
10619,Pokemon Sun & Moon Planetarium,6.07,"Action, Adventure, Comedy, Fantasy",Movie,1,2017,Game,8507,14121,625
10620,Aya to Majo,5.47,UNKNOWN,Special,1,2020,Novel,10874,5139,14926
10621,Hulaing Babies Aratame: Staying Babies,5.14,"Comedy, Slice of Life",TV,4,2020,Original,11704,13272,824
10622,Xin Jue,5.92,"Action, Adventure, Sci-Fi",ONA,13,2020,Original,9204,12105,1192
10623,Qiang Shen Ji: Tegong Shijie Pian,6.11,"Action, Sci-Fi",ONA,12,2018,Game,8332,15435,444
10624,Wangu Xian Qiong IV: Yin Yue Cheng Pian,5.9,"Action, Adventure, Fantasy",ONA,12,2020,Novel,9273,13256,828
10625,Poketoon,7.32,"Adventure, Comedy",ONA,8,2020,Game,2436,7207,6472
10626,Violet Evergarden CM,7.78,Fantasy,ONA,2,2016,Light novel,955,8290,4587
10627,BIGOTRE Capture Mission,4.99,UNKNOWN,ONA,3,2020,Original,11975,17225,300
10628,"Pokemon no Heisei-shi: Kayou Kara Mokuyou, Soshite Nichiyou e",5.78,"Action, Fantasy",Special,1,2019,Game,9778,9512,2962
10629,Huyao Xiao Hongniang: Jin Chenxi,6.97,"Comedy, Drama, Romance, Supernatural",ONA,10,2020,Manga,4120,9873,2595
10630,Mi Bao Zhi Guo,5.49,"Fantasy, Mystery, Sci-Fi",ONA,10,2021,Original,10811,9612,2861
10631,Wu Shang Shen Di,7.13,"Action, Adventure, Supernatural",ONA,64,2020,Novel,3377,9251,3239
10632,Edens Zero,7.3,"Action, Adventure, Fantasy, Sci-Fi",TV,25,2021,Manga,2528,958,233832
10633,Katarina to Manabou,5.59,Comedy,ONA,9,2020,Light novel,10473,7556,5722
10634,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,8.44,"Drama, Fantasy, Suspense",TV,12,2021,Light novel,150,199,818208
10635,Shaman King (2021),6.89,"Adventure, Comedy, Supernatural",TV,52,2021,Manga,4455,906,248072
10636,Nu Wushen de Canzhuo II,7.18,"Comedy, Gourmet, Slice of Life",ONA,8,2020,Game,3143,7048,6806
10637,Xi Xing Ji: Zaijian Wu Kong,6.44,"Action, Adventure, Fantasy",ONA,1,2020,Manga,6648,13128,861
10638,Original Eigakan Manner Eizou,5.24,Comedy,Special,1,2019,Original,11511,17375,288
10639,Condom Battler Gorou,6.57,Action,ONA,4,2020,Original,5963,10359,2210
10640,Junkers Come Here Pilot Film,6.04,Slice of Life,Special,1,2001,Novel,8679,16236,373
10641,Ani ni Tsukeru Kusuri wa Nai! 4,7.58,"Comedy, Slice of Life",TV,12,2020,Web manga,1426,3984,27145
10642,Tokyo Revengers,8,"Action, Drama, Supernatural",TV,24,2021,Manga,580,112,1153566
10643,Bungou Stray Dogs Wan!,7.96,"Comedy, Supernatural",TV,12,2021,Web manga,639,1863,106241
10644,Ninja Collection,3.75,"Horror, Supernatural",TV,13,2020,Original,12639,4973,16272
10645,Wu Dong Qian Kun 2nd Season,7.52,"Action, Adventure, Fantasy, Romance",ONA,12,2020,Novel,1643,8506,4241
10646,Dubu Xiaoyao,6.68,Action,ONA,380,2020,Novel,5434,9595,2873
10647,Shouxi Yu Ling Shi,6.34,"Action, Fantasy",ONA,40,2020,Original,7166,11652,1397
10648,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,7.25,"Comedy, Fantasy, Romance",TV,12,2021,Light novel,2793,1035,217125
10649,Yuan Long,7.26,"Action, Adventure, Fantasy",ONA,16,2020,Novel,2759,8687,3956
10650,Shi Zhi Ge: Hua Yu Yan De Kuangxiang Shi,6.07,"Action, Fantasy",ONA,13,2020,Original,8514,10736,1960
10651,Ling Long: Incarnation Part 2,7.2,"Action, Drama, Horror, Sci-Fi, Suspense",ONA,6,2020,Original,3031,10638,2028
10652,Xian Feng Jianyu Lu,6.19,"Action, Fantasy, Supernatural",ONA,70,2020,Novel,7942,11595,1431
10653,Da Wang Bu Gaoxing 2,6.08,"Comedy, Fantasy",ONA,12,2020,Web manga,8459,11394,1530
10654,Subarashiki Kono Sekai The Animation,6.13,"Action, Adventure",TV,12,2021,Game,8211,2443,68857
10655,Cyberpunk: Edgerunners,8.61,"Action, Sci-Fi",ONA,10,2022,Game,81,344,581038
10656,Cosmos Trailer,6.2,Slice of Life,ONA,1,2019,Original,7873,12819,946
10657,Battle Athletess Daiundoukai ReSTART!,5.08,"Action, Adventure, Comedy, Sci-Fi, Sports",TV,12,2021,Original,11821,6646,7999
10658,Meikyuu Black Company,7.26,"Comedy, Fantasy",TV,12,2021,Web manga,2738,1110,202458
10659,Senpai ga Uzai Kouhai no Hanashi,7.61,Comedy,TV,12,2021,Web manga,1372,723,307284
10660,Zhen Hun Jie: Bei Luo Shi Men Pian Part 2,6.82,"Action, Supernatural",ONA,7,2021,Manga,4743,8438,4336
10661,"Ijiranaide, Nagatoro-san",7.3,Comedy,TV,12,2021,Web manga,2539,238,752541
10662,Re:Zero kara Hajimeru Break Time 2nd Season,7.28,Comedy,Special,25,2020,Light novel,2643,3761,30778
10663,"Hataraku Saibou!! Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!",7.32,"Action, Comedy",Movie,1,2020,Manga,2422,4200,24326
10664,Osomatsu-san 3rd Season,7.37,Comedy,TV,25,2020,Manga,2204,4415,21594
10665,Grisaia: Phantom Trigger The Animation - Stargazer,6.9,Action,Movie,1,2020,Visual novel,4383,4138,25222
10666,Shakunetsu Kabaddi,7.03,"Comedy, Sports",TV,12,2021,Web manga,3853,1974,97288
10667,Healin' Good♡Precure Movie: Yume no Machi de Kyun! Tto GoGo! Dai Henshin!!,7.21,"Action, Fantasy",Movie,1,2021,Original,2996,10265,2275
10668,Date A Bullet: Nightmare or Queen,7.63,"Action, Sci-Fi",Movie,1,2020,Light novel,1312,2486,66783
10669,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,8.08,Fantasy,TV,10,2022,Light novel,492,1538,136070
10670,Bishoujo Senshi Sailor Moon S: Kotaete Moon Call!,6.09,Fantasy,OVA,1,1994,Manga,8390,15143,475
10671,Bai Gui Youeryuan,5.83,Comedy,ONA,10,2018,Manga,9585,14977,493
10672,Fei Ren Zai 1st Season Part 2,6.84,"Comedy, Supernatural",ONA,12,2020,Manga,4656,12753,965
10673,Fei Ren Zai 1st Season Part 3,6.8,"Comedy, Supernatural",ONA,12,2020,Manga,4842,13189,844
10674,Detective Conan: The Burning Galactic Railway,6.6,"Adventure, Mystery",Movie,1,2020,Manga,5817,11281,1598
10675,Yeon-ae Haru Jeon Zero,7.1,Romance,ONA,19,2018,Original,3520,4139,25200
10676,Shadowverse Recaps,5.44,Fantasy,Special,3,2020,Card game,10967,13117,863
10677,Runway de Waratte Mini Anime,5.45,Comedy,ONA,42,2019,Manga,10950,10166,2350
10678,Wasureta Furi wo Shite,6.05,Slice of Life,Movie,1,2020,Manga,8601,12346,1095
10679,Hawk no Onayami Soudanshitsu,5.06,Comedy,ONA,39,2019,Manga,11855,12786,958
10680,Kamen Rider Zero-One: Short Anime - Everyone's Daily Life,6.32,Slice of Life,ONA,5,2020,Other,7282,14496,564
10681,Tadaima! Chibi Godzilla,5.59,"Fantasy, Slice of Life",ONA,12,2020,Original,10491,15220,467
10682,Hello Kitty no Kaguya-hime (2001),5.61,Fantasy,OVA,1,2001,Unknown,10409,15715,418
10683,World Witches Hasshin Shimasu!,6.43,Comedy,TV,12,2021,Original,6720,5778,11151
10684,Mamoru Hikitsugu Watashitachi no Kurashi,5.78,Slice of Life,ONA,1,2020,Original,9775,16973,319
10685,Super Dragon Ball Heroes: Kessen! Time Patrol vs. Ankoku Ou,5.88,"Action, Fantasy",ONA,1,2020,Card game,9380,14266,606
10686,Anime Kapibara-san,6.64,Comedy,TV,24,2020,Other,5645,8733,3888
10687,Cardfight!! Vanguard: overDress,5.94,Comedy,TV,12,2021,Original,9098,5235,14209
10688,Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,7.36,"Comedy, Romance",OVA,1,2020,Manga,2249,3291,39997
10689,Kaizoku Oujo,7.08,"Action, Adventure, Fantasy",TV,12,2021,Original,3623,1214,181602
10690,Kyokou Uranai,6.07,Supernatural,ONA,12,2020,Light novel,8497,6752,7670
10691,Yaku nara Mug Cup mo,6.52,Slice of Life,TV,12,2021,Manga,6256,3087,44800
10692,Dogeza de Tanondemita,5.6,"Comedy, Fantasy, Ecchi",TV,12,2020,Web manga,10443,2405,70505
10693,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,7.35,"Drama, Fantasy",TV,12,2021,Original,2301,4348,22460
10694,Mashiro no Oto,7.54,Drama,TV,12,2021,Manga,1577,1475,143988
10695,Kesshouban: Eigakan e Iku,5.85,Comedy,Movie,1,2020,Manga,9488,8063,4936
10696,Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,7.16,Action,ONA,2,2020,Manga,3224,1309,167683
10697,Heion Sedai no Idaten-tachi,7.64,"Action, Adventure, Fantasy",TV,11,2021,Manga,1277,1255,177113
10698,Peach Boy Riverside,6.25,"Adventure, Fantasy",TV,12,2021,Manga,7619,1277,173239
10699,Yeon-ae Halujeon 2,7.34,"Romance, Slice of Life",ONA,15,2018,Original,2308,5541,12383
10700,Yeon-ae Halujeon,7.18,"Romance, Slice of Life",ONA,10,2018,Original,3150,4878,17149
10701,Wan Sheng Jie 2,7.88,"Comedy, Supernatural",ONA,12,2020,Web manga,762,5890,10649
10702,Aikatsu Planet!,6.43,Slice of Life,TV,24,2021,Game,6727,9001,3514
10703,Himitsukessha Taka no Tsume: Golden Spell,6.09,Comedy,TV,12,2020,Original,8404,12167,1166
10704,Ninjala,5.62,Action,ONA,5,2020,Game,10377,14314,595
10705,Taisou Zamurai,7.24,Sports,TV,11,2020,Original,2830,2737,56215
10706,Princess Connect! Re:Dive Season 2,7.81,"Adventure, Comedy, Fantasy, Gourmet",TV,12,2022,Game,893,1726,117823
10707,Dokyuu Hentai HxEros: HxEros Report,5.88,"Action, Comedy, Fantasy, Sci-Fi, Ecchi",Special,1,2020,Manga,9358,6974,7036
10708,Teinenpi Shoujo Heidi CMs,5.06,Comedy,Special,4,2009,Book,11860,15312,456
10709,Kaeru no Pickles: Kimochi no Iro,5.4,Slice of Life,TV,12,2020,Original,11081,12790,955
10710,Deca-Dence: Install,6.3,"Action, Adventure, Sci-Fi",ONA,1,2020,Original,7380,6971,7042
10711,Gigi Goegoe Sunghyungsoo,5.98,"Horror, Suspense",Movie,1,2020,Web manga,8949,11631,1407
10712,Machikado Mazoku: 2-choume,7.86,"Comedy, Fantasy",TV,12,2022,4-koma manga,797,2584,62338
10713,Kono Sekai no Tanoshimikata: Secret Story Film,7.27,UNKNOWN,Movie,1,2020,Music,2658,8753,3854
10714,Sayonara Watashi no Cramer,6.09,"Drama, Sports",TV,13,2021,Manga,8419,3194,42128
10715,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow Announcement,6.49,"Comedy, Fantasy, Suspense",ONA,1,2017,Light novel,6432,11669,1389
10716,Shu Ling Ji,5.93,UNKNOWN,ONA,30,2019,Web novel,9171,14085,633
10717,Sakura Kakumei: Hanasaku Otome-tachi,5.88,Action,ONA,1,2020,Game,9376,11689,1380
10718,Jing: Shuang Cheng - Feng Qi Pian,6.26,"Action, Adventure, Fantasy, Romance",ONA,4,2020,Novel,7588,12420,1068
10719,Rebirth: Virtual to no Souguu,5.6,"Comedy, Slice of Life",Special,1,2020,Card game,10469,13309,815
10720,Sayonara Watashi no Cramer Movie: First Touch,7.1,"Romance, Sports",Movie,1,2021,Manga,3565,5969,10309
10721,Dokyuu Hentai HxEros OVA,6.2,"Action, Comedy, Fantasy, Sci-Fi, Ecchi",OVA,2,2020,Manga,7873,4965,16359
10722,Shenmue the Animation,6.67,"Action, Adventure",TV,13,2022,Game,5466,4496,20766
10723,Kai Byoui Ramune,7.16,"Mystery, Supernatural",TV,12,2021,Manga,3243,2461,68064
10724,Project Scard: Praeter no Kizu,5.87,Action,TV,13,2021,Mixed media,9426,3646,32545
10725,Seijo no Maryoku wa Bannou desu,7.28,"Fantasy, Romance",TV,12,2021,Light novel,2648,1300,169371
10726,Boukyaku Battery,6.14,Sports,ONA,1,2020,Manga,8154,10158,2356
10727,Munou na Nana Mini Anime,5.76,"Comedy, Supernatural",ONA,12,2020,Manga,9843,8818,3743
10728,Tales of Crestoria: Toga Waga wo Shoite Kare wa Tatsu,6.56,"Adventure, Fantasy",Special,1,2020,Game,6002,9375,3114
10729,This Is Not Blue,5.27,Avant Garde,Movie,1,2020,Original,11412,12205,1150
10730,Ai no Utagoe wo Kikasete,7.75,"Drama, Sci-Fi",Movie,1,2021,Original,1022,2135,85852
10731,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita,5.73,"Boys Love, Fantasy",ONA,4,2020,Web manga,9950,9687,2777
10732,Otona no Bouguya-san II,5.48,"Comedy, Fantasy, Ecchi",ONA,12,2021,4-koma manga,10854,5457,12857
10733,"Kanojo, Okarishimasu Petit",5.94,Comedy,ONA,14,2020,Manga,9110,4605,19760
10734,Yuu☆Yuu☆Hakusho: Eizou Hakusho - Opening Ending Encyclopedia,6.77,Comedy,Special,1,1995,Manga,4973,11349,1560
10735,Sore dake ga Neck,5.64,Mystery,TV,12,2020,Original,10334,7251,6382
10736,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,8.28,"Drama, Sci-Fi",Movie,12,2022,Novel,260,4703,18785
10737,Cap Kakumei Bottleman,5.39,Action,ONA,25,2020,Game,11108,12919,913
10738,Baraou no Souretsu,6.33,"Action, Drama, Supernatural",TV,24,2022,Manga,7194,2720,56793
10739,The God of High School PV,6.93,"Action, Fantasy, Sci-Fi, Supernatural",ONA,1,2016,Web manga,4289,4324,22720
10740,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,8.14,"Drama, Slice of Life, Supernatural",Movie,1,2021,Manga,411,3645,32547
10741,Horimiya,8.2,Romance,TV,13,2021,Manga,350,100,1242756
10742,Wan Jie Xian Zong 4th Season,7,"Action, Fantasy, Romance",ONA,48,2020,Web manga,3993,10252,2285
10743,Zetsubou no Kaibutsu,5.75,"Drama, Horror",Movie,1,2019,Original,9872,12393,1080
10744,Saezuru Doubutsu wa Yarushikanai!,6.45,Comedy,ONA,25,2019,Manga,6632,10270,2273
10745,Planetarium Pokemon: Aurora kara no Message,6.35,"Action, Adventure, Comedy, Fantasy",Movie,1,2020,Game,7147,11301,1590
10746,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,7.99,"Action, Adventure, Fantasy",Movie,1,2021,Light novel,601,974,229912
10747,SK∞,8.03,Sports,TV,12,2021,Original,554,391,520896
10748,Fruits Basket: The Final,9,"Drama, Romance, Supernatural",TV,13,2021,Manga,13,491,430967
10749,Hanma Baki: Son of Ogre,7.66,Sports,ONA,12,2021,Manga,1246,1654,124281
10750,Uma Musume: Pretty Derby Season 2,8.05,Sports,TV,13,2021,Game,527,3056,45380
10751,Kusoge tte Iuna! Animation,5.34,Comedy,ONA,12,2020,Manga,11258,10138,2374
10752,Qin Xia,6.17,"Action, Adventure, Fantasy",ONA,12,2020,Web manga,8045,10245,2293
10753,Shaonu Qianxian: Renxing Xiao Juchang 2,6.72,"Comedy, Sci-Fi",ONA,12,2020,Game,5248,10784,1932
10754,Wo Jia Da Shixiong Shi Ge Fanpai,6.9,"Action, Adventure, Comedy",ONA,13,2020,Manga,4405,10436,2160
10755,Hanhua Riji 2nd Season,7.25,"Comedy, Slice of Life, Supernatural",ONA,12,2020,Original,2780,10707,1984
10756,Yatogame-chan Kansatsu Nikki Sansatsume,6.37,"Comedy, Slice of Life",TV,12,2021,4-koma manga,7033,5254,14046
10757,Uzaki-chan wa Asobitai! Double,7.25,Comedy,TV,13,2022,Web manga,2763,1135,195324
10758,"Kanojo, Okarishimasu 2nd Season",6.85,"Comedy, Romance",TV,12,2022,Manga,4644,570,378538
10759,Zhan Shuang Panini,6.33,"Action, Comedy",ONA,12,2020,Game,7245,14925,501
10760,Biohazard: Infinite Darkness,6.23,"Action, Horror, Sci-Fi",ONA,4,2021,Game,7725,5172,14626
10761,Idolls!,5.06,UNKNOWN,TV,10,2021,Original,11857,8197,4735
10762,Ling Long: Incarnation Middle Chapter,7.1,"Action, Drama, Horror, Sci-Fi, Suspense",ONA,1,2019,Original,3553,11410,1520
10763,Dogeza de Tanondemita: Isekai-hen,5.67,"Comedy, Fantasy, Ecchi",Special,1,2021,Web manga,10167,4917,16885
10764,Jashin-chan Dropkick X,7.4,"Comedy, Supernatural",TV,12,2022,Web manga,2090,3515,35277
10765,Youjo Shachou,6.57,Comedy,ONA,13,2021,Manga,6000,9038,3477
10766,Osananajimi ga Zettai ni Makenai Love Comedy,6.07,"Comedy, Romance",TV,12,2021,Light novel,8505,887,251766
10767,Yi Guan Xing Shen,6.28,Slice of Life,Special,1,2020,Original,7498,14441,572
10768,Gundam: G no Reconguista Movie III - Uchuu kara no Isan,6.94,"Action, Sci-Fi",Movie,1,2021,Original,4245,10452,2148
10769,Gundam: G no Reconguista Movie IV - Gekitou ni Sakebu Ai,7.19,"Action, Sci-Fi",Movie,1,2022,Original,3091,11117,1704
10770,Gundam: G no Reconguista Movie V - Shisen wo Koete,7.12,"Action, Sci-Fi",Movie,1,2022,Original,3464,11192,1658
10771,Godzilla: S.P,6.65,"Action, Award Winning, Mystery, Sci-Fi",TV,13,2021,Original,5588,2544,64122
10772,Wonder Egg Priority,7.63,"Drama, Fantasy",TV,12,2021,Original,1306,256,710670
10773,Yuukoku no Moriarty Part 2,8.27,"Mystery, Suspense",TV,13,2021,Manga,276,985,227172
10774,Sekikashita Kusanagi,7.26,"Comedy, Sci-Fi",ONA,1,2020,Original,2749,5096,15168
10775,Gebäude Bäude,6.03,"Comedy, Sci-Fi",TV,10,2020,Original,8689,11721,1369
10776,Bear Bear Bear Kuma!,6.57,Comedy,ONA,12,2020,Light novel,5958,6588,8095
10777,Chiyuki no Fashion Check,5.4,Comedy,ONA,9,2020,Manga,11070,12841,936
10778,Pocari Sweat Run Carnival 2019,5.52,Sports,Special,1,2019,Original,10722,16167,378
10779,Shadows House,7.79,"Fantasy, Mystery",TV,13,2021,Manga,948,978,229346
10780,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,7.31,"Comedy, Romance",TV,12,2022,Web manga,2494,1526,138010
10781,Toaru Kagaku no Railgun T: Motto Marutto Railgun,6.83,Comedy,Special,2,2020,Manga,4691,7077,6755
10782,Alice Gear Aegis: Doki! Actress Darake no Mermaid Grand Prix♥,5.48,Action,OVA,1,2021,Game,10831,9986,2499
10783,Tsuki ga Michibiku Isekai Douchuu,7.71,"Action, Adventure, Comedy, Fantasy",TV,12,2021,Light novel,1134,595,366457
10784,Dr. Stone: Stone Wars - Kaisen Zenya Special Eizou,7.17,"Adventure, Sci-Fi, Suspense",Special,1,2020,Manga,3184,2911,50141
10785,Tsurune Movie: Hajimari no Issha,7.02,Sports,Movie,1,2022,Light novel,3921,4824,17657
10786,Fire Emblem Heroes Book III Movie：Cohort of the Dead,6.21,"Action, Fantasy, Horror, Supernatural",Special,1,2019,Game,7810,13173,849
